,Vehicles,Month,Day,Hour,Vehicles_lag_1,Vehicles_lag_2
2015-11-21 02:00:00,15,11,21,2,16.0,17.0
2015-11-21 03:00:00,15,11,21,3,15.0,16.0
2015-11-21 04:00:00,15,11,21,4,15.0,15.0
2015-11-21 05:00:00,8,11,21,5,15.0,15.0
2015-11-21 06:00:00,12,11,21,6,8.0,15.0
2015-11-21 07:00:00,13,11,21,7,12.0,8.0
2015-11-21 08:00:00,12,11,21,8,13.0,12.0
2015-11-21 09:00:00,16,11,21,9,12.0,13.0
2015-11-21 10:00:00,18,11,21,10,16.0,12.0
2015-11-21 11:00:00,17,11,21,11,18.0,16.0
2015-11-21 12:00:00,18,11,21,12,17.0,18.0
2015-11-21 13:00:00,15,11,21,13,18.0,17.0
2015-11-21 14:00:00,21,11,21,14,15.0,18.0
2015-11-21 15:00:00,18,11,21,15,21.0,15.0
2015-11-21 16:00:00,17,11,21,16,18.0,21.0
2015-11-21 17:00:00,17,11,21,17,17.0,18.0
2015-11-21 18:00:00,19,11,21,18,17.0,17.0
2015-11-21 19:00:00,22,11,21,19,19.0,17.0
2015-11-21 20:00:00,18,11,21,20,22.0,19.0
2015-11-21 21:00:00,17,11,21,21,18.0,22.0
2015-11-21 22:00:00,22,11,21,22,17.0,18.0
2015-11-21 23:00:00,17,11,21,23,22.0,17.0
2015-11-22 00:00:00,15,11,22,0,17.0,22.0
2015-11-22 01:00:00,15,11,22,1,15.0,17.0
2015-11-22 02:00:00,11,11,22,2,15.0,15.0
2015-11-22 03:00:00,12,11,22,3,11.0,15.0
2015-11-22 04:00:00,11,11,22,4,12.0,11.0
2015-11-22 05:00:00,8,11,22,5,11.0,12.0
2015-11-22 06:00:00,11,11,22,6,8.0,11.0
2015-11-22 07:00:00,9,11,22,7,11.0,8.0
2015-11-22 08:00:00,8,11,22,8,9.0,11.0
2015-11-22 09:00:00,15,11,22,9,8.0,9.0
2015-11-22 10:00:00,18,11,22,10,15.0,8.0
2015-11-22 11:00:00,18,11,22,11,18.0,15.0
2015-11-22 12:00:00,20,11,22,12,18.0,18.0
2015-11-22 13:00:00,20,11,22,13,20.0,18.0
2015-11-22 14:00:00,20,11,22,14,20.0,20.0
2015-11-22 15:00:00,15,11,22,15,20.0,20.0
2015-11-22 16:00:00,16,11,22,16,15.0,20.0
2015-11-22 17:00:00,16,11,22,17,16.0,15.0
2015-11-22 18:00:00,21,11,22,18,16.0,16.0
2015-11-22 19:00:00,27,11,22,19,21.0,16.0
2015-11-22 20:00:00,26,11,22,20,27.0,21.0
2015-11-22 21:00:00,24,11,22,21,26.0,27.0
2015-11-22 22:00:00,20,11,22,22,24.0,26.0
2015-11-22 23:00:00,20,11,22,23,20.0,24.0
2015-11-23 00:00:00,21,11,23,0,20.0,20.0
2015-11-23 01:00:00,14,11,23,1,21.0,20.0
2015-11-23 02:00:00,16,11,23,2,14.0,21.0
2015-11-23 03:00:00,14,11,23,3,16.0,14.0
2015-11-23 04:00:00,11,11,23,4,14.0,16.0
2015-11-23 05:00:00,11,11,23,5,11.0,14.0
2015-11-23 06:00:00,9,11,23,6,11.0,11.0
2015-11-23 07:00:00,12,11,23,7,9.0,11.0
2015-11-23 08:00:00,16,11,23,8,12.0,9.0
2015-11-23 09:00:00,26,11,23,9,16.0,12.0
2015-11-23 10:00:00,33,11,23,10,26.0,16.0
2015-11-23 11:00:00,35,11,23,11,33.0,26.0
2015-11-23 12:00:00,33,11,23,12,35.0,33.0
2015-11-23 13:00:00,32,11,23,13,33.0,35.0
2015-11-23 14:00:00,28,11,23,14,32.0,33.0
2015-11-23 15:00:00,33,11,23,15,28.0,32.0
2015-11-23 16:00:00,27,11,23,16,33.0,28.0
2015-11-23 17:00:00,24,11,23,17,27.0,33.0
2015-11-23 18:00:00,27,11,23,18,24.0,27.0
2015-11-23 19:00:00,29,11,23,19,27.0,24.0
2015-11-23 20:00:00,26,11,23,20,29.0,27.0
2015-11-23 21:00:00,27,11,23,21,26.0,29.0
2015-11-23 22:00:00,28,11,23,22,27.0,26.0
2015-11-23 23:00:00,26,11,23,23,28.0,27.0
2015-11-24 00:00:00,23,11,24,0,26.0,28.0
2015-11-24 01:00:00,19,11,24,1,23.0,26.0
2015-11-24 02:00:00,18,11,24,2,19.0,23.0
2015-11-24 03:00:00,13,11,24,3,18.0,19.0
2015-11-24 04:00:00,12,11,24,4,13.0,18.0
2015-11-24 05:00:00,13,11,24,5,12.0,13.0
2015-11-24 06:00:00,16,11,24,6,13.0,12.0
2015-11-24 07:00:00,17,11,24,7,16.0,13.0
2015-11-24 08:00:00,23,11,24,8,17.0,16.0
2015-11-24 09:00:00,26,11,24,9,23.0,17.0
2015-11-24 10:00:00,29,11,24,10,26.0,23.0
2015-11-24 11:00:00,28,11,24,11,29.0,26.0
2015-11-24 12:00:00,31,11,24,12,28.0,29.0
2015-11-24 13:00:00,23,11,24,13,31.0,28.0
2015-11-24 14:00:00,28,11,24,14,23.0,31.0
2015-11-24 15:00:00,25,11,24,15,28.0,23.0
2015-11-24 16:00:00,24,11,24,16,25.0,28.0
2015-11-24 17:00:00,27,11,24,17,24.0,25.0
2015-11-24 18:00:00,28,11,24,18,27.0,24.0
2015-11-24 19:00:00,24,11,24,19,28.0,27.0
2015-11-24 20:00:00,29,11,24,20,24.0,28.0
2015-11-24 21:00:00,26,11,24,21,29.0,24.0
2015-11-24 22:00:00,25,11,24,22,26.0,29.0
2015-11-24 23:00:00,23,11,24,23,25.0,26.0
2015-11-25 00:00:00,21,11,25,0,23.0,25.0
2015-11-25 01:00:00,16,11,25,1,21.0,23.0
2015-11-25 02:00:00,16,11,25,2,16.0,21.0
2015-11-25 03:00:00,15,11,25,3,16.0,16.0
2015-11-25 04:00:00,11,11,25,4,15.0,16.0
2015-11-25 05:00:00,9,11,25,5,11.0,15.0
2015-11-25 06:00:00,10,11,25,6,9.0,11.0
2015-11-25 07:00:00,14,11,25,7,10.0,9.0
2015-11-25 08:00:00,17,11,25,8,14.0,10.0
2015-11-25 09:00:00,21,11,25,9,17.0,14.0
2015-11-25 10:00:00,28,11,25,10,21.0,17.0
2015-11-25 11:00:00,30,11,25,11,28.0,21.0
2015-11-25 12:00:00,29,11,25,12,30.0,28.0
2015-11-25 13:00:00,26,11,25,13,29.0,30.0
2015-11-25 14:00:00,26,11,25,14,26.0,29.0
2015-11-25 15:00:00,27,11,25,15,26.0,26.0
2015-11-25 16:00:00,26,11,25,16,27.0,26.0
2015-11-25 17:00:00,23,11,25,17,26.0,27.0
2015-11-25 18:00:00,28,11,25,18,23.0,26.0
2015-11-25 19:00:00,31,11,25,19,28.0,23.0
2015-11-25 20:00:00,26,11,25,20,31.0,28.0
2015-11-25 21:00:00,24,11,25,21,26.0,31.0
2015-11-25 22:00:00,24,11,25,22,24.0,26.0
2015-11-25 23:00:00,21,11,25,23,24.0,24.0
2015-11-26 00:00:00,22,11,26,0,21.0,24.0
2015-11-26 01:00:00,16,11,26,1,22.0,21.0
2015-11-26 02:00:00,13,11,26,2,16.0,22.0
2015-11-26 03:00:00,11,11,26,3,13.0,16.0
2015-11-26 04:00:00,13,11,26,4,11.0,13.0
2015-11-26 05:00:00,12,11,26,5,13.0,11.0
2015-11-26 06:00:00,11,11,26,6,12.0,13.0
2015-11-26 07:00:00,13,11,26,7,11.0,12.0
2015-11-26 08:00:00,11,11,26,8,13.0,11.0
2015-11-26 09:00:00,21,11,26,9,11.0,13.0
2015-11-26 10:00:00,32,11,26,10,21.0,11.0
2015-11-26 11:00:00,33,11,26,11,32.0,21.0
2015-11-26 12:00:00,26,11,26,12,33.0,32.0
2015-11-26 13:00:00,25,11,26,13,26.0,33.0
2015-11-26 14:00:00,30,11,26,14,25.0,26.0
2015-11-26 15:00:00,30,11,26,15,30.0,25.0
2015-11-26 16:00:00,28,11,26,16,30.0,30.0
2015-11-26 17:00:00,25,11,26,17,28.0,30.0
2015-11-26 18:00:00,24,11,26,18,25.0,28.0
2015-11-26 19:00:00,29,11,26,19,24.0,25.0
2015-11-26 20:00:00,31,11,26,20,29.0,24.0
2015-11-26 21:00:00,26,11,26,21,31.0,29.0
2015-11-26 22:00:00,28,11,26,22,26.0,31.0
2015-11-26 23:00:00,21,11,26,23,28.0,26.0
2015-11-27 00:00:00,20,11,27,0,21.0,28.0
2015-11-27 01:00:00,19,11,27,1,20.0,21.0
2015-11-27 02:00:00,14,11,27,2,19.0,20.0
2015-11-27 03:00:00,11,11,27,3,14.0,19.0
2015-11-27 04:00:00,9,11,27,4,11.0,14.0
2015-11-27 05:00:00,11,11,27,5,9.0,11.0
2015-11-27 06:00:00,10,11,27,6,11.0,9.0
2015-11-27 07:00:00,9,11,27,7,10.0,11.0
2015-11-27 08:00:00,16,11,27,8,9.0,10.0
2015-11-27 09:00:00,21,11,27,9,16.0,9.0
2015-11-27 10:00:00,33,11,27,10,21.0,16.0
2015-11-27 11:00:00,29,11,27,11,33.0,21.0
2015-11-27 12:00:00,28,11,27,12,29.0,33.0
2015-11-27 13:00:00,26,11,27,13,28.0,29.0
2015-11-27 14:00:00,27,11,27,14,26.0,28.0
2015-11-27 15:00:00,29,11,27,15,27.0,26.0
2015-11-27 16:00:00,26,11,27,16,29.0,27.0
2015-11-27 17:00:00,27,11,27,17,26.0,29.0
2015-11-27 18:00:00,27,11,27,18,27.0,26.0
2015-11-27 19:00:00,30,11,27,19,27.0,27.0
2015-11-27 20:00:00,24,11,27,20,30.0,27.0
2015-11-27 21:00:00,24,11,27,21,24.0,30.0
2015-11-27 22:00:00,24,11,27,22,24.0,24.0
2015-11-27 23:00:00,23,11,27,23,24.0,24.0
2015-11-28 00:00:00,21,11,28,0,23.0,24.0
2015-11-28 01:00:00,13,11,28,1,21.0,23.0
2015-11-28 02:00:00,16,11,28,2,13.0,21.0
2015-11-28 03:00:00,11,11,28,3,16.0,13.0
2015-11-28 04:00:00,10,11,28,4,11.0,16.0
2015-11-28 05:00:00,8,11,28,5,10.0,11.0
2015-11-28 06:00:00,11,11,28,6,8.0,10.0
2015-11-28 07:00:00,10,11,28,7,11.0,8.0
2015-11-28 08:00:00,16,11,28,8,10.0,11.0
2015-11-28 09:00:00,19,11,28,9,16.0,10.0
2015-11-28 10:00:00,21,11,28,10,19.0,16.0
2015-11-28 11:00:00,25,11,28,11,21.0,19.0
2015-11-28 12:00:00,21,11,28,12,25.0,21.0
2015-11-28 13:00:00,18,11,28,13,21.0,25.0
2015-11-28 14:00:00,18,11,28,14,18.0,21.0
2015-11-28 15:00:00,22,11,28,15,18.0,18.0
2015-11-28 16:00:00,18,11,28,16,22.0,18.0
2015-11-28 17:00:00,16,11,28,17,18.0,22.0
2015-11-28 18:00:00,16,11,28,18,16.0,18.0
2015-11-28 19:00:00,26,11,28,19,16.0,16.0
2015-11-28 20:00:00,28,11,28,20,26.0,16.0
2015-11-28 21:00:00,22,11,28,21,28.0,26.0
2015-11-28 22:00:00,22,11,28,22,22.0,28.0
2015-11-28 23:00:00,21,11,28,23,22.0,22.0
2015-11-29 00:00:00,22,11,29,0,21.0,22.0
2015-11-29 01:00:00,17,11,29,1,22.0,21.0
2015-11-29 02:00:00,13,11,29,2,17.0,22.0
2015-11-29 03:00:00,10,11,29,3,13.0,17.0
2015-11-29 04:00:00,12,11,29,4,10.0,13.0
2015-11-29 05:00:00,12,11,29,5,12.0,10.0
2015-11-29 06:00:00,9,11,29,6,12.0,12.0
2015-11-29 07:00:00,13,11,29,7,9.0,12.0
2015-11-29 08:00:00,14,11,29,8,13.0,9.0
2015-11-29 09:00:00,18,11,29,9,14.0,13.0
2015-11-29 10:00:00,20,11,29,10,18.0,14.0
2015-11-29 11:00:00,21,11,29,11,20.0,18.0
2015-11-29 12:00:00,22,11,29,12,21.0,20.0
2015-11-29 13:00:00,17,11,29,13,22.0,21.0
2015-11-29 14:00:00,20,11,29,14,17.0,22.0
2015-11-29 15:00:00,19,11,29,15,20.0,17.0
2015-11-29 16:00:00,20,11,29,16,19.0,20.0
2015-11-29 17:00:00,20,11,29,17,20.0,19.0
2015-11-29 18:00:00,21,11,29,18,20.0,20.0
2015-11-29 19:00:00,20,11,29,19,21.0,20.0
2015-11-29 20:00:00,22,11,29,20,20.0,21.0
2015-11-29 21:00:00,24,11,29,21,22.0,20.0
2015-11-29 22:00:00,21,11,29,22,24.0,22.0
2015-11-29 23:00:00,18,11,29,23,21.0,24.0
2015-11-30 00:00:00,20,11,30,0,18.0,21.0
2015-11-30 01:00:00,13,11,30,1,20.0,18.0
2015-11-30 02:00:00,15,11,30,2,13.0,20.0
2015-11-30 03:00:00,11,11,30,3,15.0,13.0
2015-11-30 04:00:00,12,11,30,4,11.0,15.0
2015-11-30 05:00:00,11,11,30,5,12.0,11.0
2015-11-30 06:00:00,11,11,30,6,11.0,12.0
2015-11-30 07:00:00,13,11,30,7,11.0,11.0
2015-11-30 08:00:00,16,11,30,8,13.0,11.0
2015-11-30 09:00:00,24,11,30,9,16.0,13.0
2015-11-30 10:00:00,35,11,30,10,24.0,16.0
2015-11-30 11:00:00,34,11,30,11,35.0,24.0
2015-11-30 12:00:00,36,11,30,12,34.0,35.0
2015-11-30 13:00:00,27,11,30,13,36.0,34.0
2015-11-30 14:00:00,33,11,30,14,27.0,36.0
2015-11-30 15:00:00,34,11,30,15,33.0,27.0
2015-11-30 16:00:00,28,11,30,16,34.0,33.0
2015-11-30 17:00:00,27,11,30,17,28.0,34.0
2015-11-30 18:00:00,28,11,30,18,27.0,28.0
2015-11-30 19:00:00,29,11,30,19,28.0,27.0
2015-11-30 20:00:00,31,11,30,20,29.0,28.0
2015-11-30 21:00:00,29,11,30,21,31.0,29.0
2015-11-30 22:00:00,26,11,30,22,29.0,31.0
2015-11-30 23:00:00,24,11,30,23,26.0,29.0
2015-12-01 00:00:00,21,12,1,0,24.0,26.0
2015-12-01 01:00:00,20,12,1,1,21.0,24.0
2015-12-01 02:00:00,18,12,1,2,20.0,21.0
2015-12-01 03:00:00,13,12,1,3,18.0,20.0
2015-12-01 04:00:00,14,12,1,4,13.0,18.0
2015-12-01 05:00:00,11,12,1,5,14.0,13.0
2015-12-01 06:00:00,11,12,1,6,11.0,14.0
2015-12-01 07:00:00,12,12,1,7,11.0,11.0
2015-12-01 08:00:00,16,12,1,8,12.0,11.0
2015-12-01 09:00:00,21,12,1,9,16.0,12.0
2015-12-01 10:00:00,30,12,1,10,21.0,16.0
2015-12-01 11:00:00,29,12,1,11,30.0,21.0
2015-12-01 12:00:00,28,12,1,12,29.0,30.0
2015-12-01 13:00:00,31,12,1,13,28.0,29.0
2015-12-01 14:00:00,26,12,1,14,31.0,28.0
2015-12-01 15:00:00,29,12,1,15,26.0,31.0
2015-12-01 16:00:00,25,12,1,16,29.0,26.0
2015-12-01 17:00:00,25,12,1,17,25.0,29.0
2015-12-01 18:00:00,25,12,1,18,25.0,25.0
2015-12-01 19:00:00,27,12,1,19,25.0,25.0
2015-12-01 20:00:00,27,12,1,20,27.0,25.0
2015-12-01 21:00:00,30,12,1,21,27.0,27.0
2015-12-01 22:00:00,24,12,1,22,30.0,27.0
2015-12-01 23:00:00,26,12,1,23,24.0,30.0
2015-12-02 00:00:00,21,12,2,0,26.0,24.0
2015-12-02 01:00:00,19,12,2,1,21.0,26.0
2015-12-02 02:00:00,18,12,2,2,19.0,21.0
2015-12-02 03:00:00,15,12,2,3,18.0,19.0
2015-12-02 04:00:00,17,12,2,4,15.0,18.0
2015-12-02 05:00:00,13,12,2,5,17.0,15.0
2015-12-02 06:00:00,14,12,2,6,13.0,17.0
2015-12-02 07:00:00,16,12,2,7,14.0,13.0
2015-12-02 08:00:00,18,12,2,8,16.0,14.0
2015-12-02 09:00:00,32,12,2,9,18.0,16.0
2015-12-02 10:00:00,39,12,2,10,32.0,18.0
2015-12-02 11:00:00,39,12,2,11,39.0,32.0
2015-12-02 12:00:00,38,12,2,12,39.0,39.0
2015-12-02 13:00:00,33,12,2,13,38.0,39.0
2015-12-02 14:00:00,33,12,2,14,33.0,38.0
2015-12-02 15:00:00,30,12,2,15,33.0,33.0
2015-12-02 16:00:00,29,12,2,16,30.0,33.0
2015-12-02 17:00:00,28,12,2,17,29.0,30.0
2015-12-02 18:00:00,29,12,2,18,28.0,29.0
2015-12-02 19:00:00,32,12,2,19,29.0,28.0
2015-12-02 20:00:00,35,12,2,20,32.0,29.0
2015-12-02 21:00:00,34,12,2,21,35.0,32.0
2015-12-02 22:00:00,31,12,2,22,34.0,35.0
2015-12-02 23:00:00,27,12,2,23,31.0,34.0
2015-12-03 00:00:00,23,12,3,0,27.0,31.0
2015-12-03 01:00:00,22,12,3,1,23.0,27.0
2015-12-03 02:00:00,15,12,3,2,22.0,23.0
2015-12-03 03:00:00,17,12,3,3,15.0,22.0
2015-12-03 04:00:00,13,12,3,4,17.0,15.0
2015-12-03 05:00:00,12,12,3,5,13.0,17.0
2015-12-03 06:00:00,12,12,3,6,12.0,13.0
2015-12-03 07:00:00,15,12,3,7,12.0,12.0
2015-12-03 08:00:00,17,12,3,8,15.0,12.0
2015-12-03 09:00:00,23,12,3,9,17.0,15.0
2015-12-03 10:00:00,30,12,3,10,23.0,17.0
2015-12-03 11:00:00,31,12,3,11,30.0,23.0
2015-12-03 12:00:00,26,12,3,12,31.0,30.0
2015-12-03 13:00:00,24,12,3,13,26.0,31.0
2015-12-03 14:00:00,30,12,3,14,24.0,26.0
2015-12-03 15:00:00,26,12,3,15,30.0,24.0
2015-12-03 16:00:00,24,12,3,16,26.0,30.0
2015-12-03 17:00:00,28,12,3,17,24.0,26.0
2015-12-03 18:00:00,28,12,3,18,28.0,24.0
2015-12-03 19:00:00,31,12,3,19,28.0,28.0
2015-12-03 20:00:00,30,12,3,20,31.0,28.0
2015-12-03 21:00:00,29,12,3,21,30.0,31.0
2015-12-03 22:00:00,28,12,3,22,29.0,30.0
2015-12-03 23:00:00,22,12,3,23,28.0,29.0
2015-12-04 00:00:00,19,12,4,0,22.0,28.0
2015-12-04 01:00:00,19,12,4,1,19.0,22.0
2015-12-04 02:00:00,16,12,4,2,19.0,19.0
2015-12-04 03:00:00,14,12,4,3,16.0,19.0
2015-12-04 04:00:00,15,12,4,4,14.0,16.0
2015-12-04 05:00:00,14,12,4,5,15.0,14.0
2015-12-04 06:00:00,10,12,4,6,14.0,15.0
2015-12-04 07:00:00,11,12,4,7,10.0,14.0
2015-12-04 08:00:00,14,12,4,8,11.0,10.0
2015-12-04 09:00:00,29,12,4,9,14.0,11.0
2015-12-04 10:00:00,31,12,4,10,29.0,14.0
2015-12-04 11:00:00,32,12,4,11,31.0,29.0
2015-12-04 12:00:00,30,12,4,12,32.0,31.0
2015-12-04 13:00:00,25,12,4,13,30.0,32.0
2015-12-04 14:00:00,30,12,4,14,25.0,30.0
2015-12-04 15:00:00,28,12,4,15,30.0,25.0
2015-12-04 16:00:00,27,12,4,16,28.0,30.0
2015-12-04 17:00:00,26,12,4,17,27.0,28.0
2015-12-04 18:00:00,22,12,4,18,26.0,27.0
2015-12-04 19:00:00,28,12,4,19,22.0,26.0
2015-12-04 20:00:00,27,12,4,20,28.0,22.0
2015-12-04 21:00:00,23,12,4,21,27.0,28.0
2015-12-04 22:00:00,27,12,4,22,23.0,27.0
2015-12-04 23:00:00,20,12,4,23,27.0,23.0
2015-12-05 00:00:00,18,12,5,0,20.0,27.0
2015-12-05 01:00:00,19,12,5,1,18.0,20.0
2015-12-05 02:00:00,15,12,5,2,19.0,18.0
2015-12-05 03:00:00,12,12,5,3,15.0,19.0
2015-12-05 04:00:00,15,12,5,4,12.0,15.0
2015-12-05 05:00:00,7,12,5,5,15.0,12.0
2015-12-05 06:00:00,10,12,5,6,7.0,15.0
2015-12-05 07:00:00,11,12,5,7,10.0,7.0
2015-12-05 08:00:00,13,12,5,8,11.0,10.0
2015-12-05 09:00:00,13,12,5,9,13.0,11.0
2015-12-05 10:00:00,19,12,5,10,13.0,13.0
2015-12-05 11:00:00,17,12,5,11,19.0,13.0
2015-12-05 12:00:00,20,12,5,12,17.0,19.0
2015-12-05 13:00:00,15,12,5,13,20.0,17.0
2015-12-05 14:00:00,17,12,5,14,15.0,20.0
2015-12-05 15:00:00,17,12,5,15,17.0,15.0
2015-12-05 16:00:00,16,12,5,16,17.0,17.0
2015-12-05 17:00:00,17,12,5,17,16.0,17.0
2015-12-05 18:00:00,16,12,5,18,17.0,16.0
2015-12-05 19:00:00,21,12,5,19,16.0,17.0
2015-12-05 20:00:00,19,12,5,20,21.0,16.0
2015-12-05 21:00:00,20,12,5,21,19.0,21.0
2015-12-05 22:00:00,20,12,5,22,20.0,19.0
2015-12-05 23:00:00,21,12,5,23,20.0,20.0
2015-12-06 00:00:00,14,12,6,0,21.0,20.0
2015-12-06 01:00:00,14,12,6,1,14.0,21.0
2015-12-06 02:00:00,12,12,6,2,14.0,14.0
2015-12-06 03:00:00,12,12,6,3,12.0,14.0
2015-12-06 04:00:00,10,12,6,4,12.0,12.0
2015-12-06 05:00:00,8,12,6,5,10.0,12.0
2015-12-06 06:00:00,8,12,6,6,8.0,10.0
2015-12-06 07:00:00,12,12,6,7,8.0,8.0
2015-12-06 08:00:00,11,12,6,8,12.0,8.0
2015-12-06 09:00:00,14,12,6,9,11.0,12.0
2015-12-06 10:00:00,17,12,6,10,14.0,11.0
2015-12-06 11:00:00,17,12,6,11,17.0,14.0
2015-12-06 12:00:00,19,12,6,12,17.0,17.0
2015-12-06 13:00:00,17,12,6,13,19.0,17.0
2015-12-06 14:00:00,13,12,6,14,17.0,19.0
2015-12-06 15:00:00,16,12,6,15,13.0,17.0
2015-12-06 16:00:00,10,12,6,16,16.0,13.0
2015-12-06 17:00:00,18,12,6,17,10.0,16.0
2015-12-06 18:00:00,19,12,6,18,18.0,10.0
2015-12-06 19:00:00,20,12,6,19,19.0,18.0
2015-12-06 20:00:00,21,12,6,20,20.0,19.0
2015-12-06 21:00:00,15,12,6,21,21.0,20.0
2015-12-06 22:00:00,21,12,6,22,15.0,21.0
2015-12-06 23:00:00,19,12,6,23,21.0,15.0
2015-12-07 00:00:00,19,12,7,0,19.0,21.0
2015-12-07 01:00:00,15,12,7,1,19.0,19.0
2015-12-07 02:00:00,13,12,7,2,15.0,19.0
2015-12-07 03:00:00,11,12,7,3,13.0,15.0
2015-12-07 04:00:00,10,12,7,4,11.0,13.0
2015-12-07 05:00:00,9,12,7,5,10.0,11.0
2015-12-07 06:00:00,10,12,7,6,9.0,10.0
2015-12-07 07:00:00,13,12,7,7,10.0,9.0
2015-12-07 08:00:00,20,12,7,8,13.0,10.0
2015-12-07 09:00:00,24,12,7,9,20.0,13.0
2015-12-07 10:00:00,26,12,7,10,24.0,20.0
2015-12-07 11:00:00,32,12,7,11,26.0,24.0
2015-12-07 12:00:00,29,12,7,12,32.0,26.0
2015-12-07 13:00:00,25,12,7,13,29.0,32.0
2015-12-07 14:00:00,28,12,7,14,25.0,29.0
2015-12-07 15:00:00,27,12,7,15,28.0,25.0
2015-12-07 16:00:00,22,12,7,16,27.0,28.0
2015-12-07 17:00:00,25,12,7,17,22.0,27.0
2015-12-07 18:00:00,24,12,7,18,25.0,22.0
2015-12-07 19:00:00,34,12,7,19,24.0,25.0
2015-12-07 20:00:00,30,12,7,20,34.0,24.0
2015-12-07 21:00:00,28,12,7,21,30.0,34.0
2015-12-07 22:00:00,26,12,7,22,28.0,30.0
2015-12-07 23:00:00,27,12,7,23,26.0,28.0
2015-12-08 00:00:00,19,12,8,0,27.0,26.0
2015-12-08 01:00:00,20,12,8,1,19.0,27.0
2015-12-08 02:00:00,17,12,8,2,20.0,19.0
2015-12-08 03:00:00,14,12,8,3,17.0,20.0
2015-12-08 04:00:00,15,12,8,4,14.0,17.0
2015-12-08 05:00:00,12,12,8,5,15.0,14.0
2015-12-08 06:00:00,14,12,8,6,12.0,15.0
2015-12-08 07:00:00,11,12,8,7,14.0,12.0
2015-12-08 08:00:00,16,12,8,8,11.0,14.0
2015-12-08 09:00:00,18,12,8,9,16.0,11.0
2015-12-08 10:00:00,23,12,8,10,18.0,16.0
2015-12-08 11:00:00,28,12,8,11,23.0,18.0
2015-12-08 12:00:00,27,12,8,12,28.0,23.0
2015-12-08 13:00:00,23,12,8,13,27.0,28.0
2015-12-08 14:00:00,26,12,8,14,23.0,27.0
2015-12-08 15:00:00,23,12,8,15,26.0,23.0
2015-12-08 16:00:00,25,12,8,16,23.0,26.0
2015-12-08 17:00:00,23,12,8,17,25.0,23.0
2015-12-08 18:00:00,26,12,8,18,23.0,25.0
2015-12-08 19:00:00,24,12,8,19,26.0,23.0
2015-12-08 20:00:00,25,12,8,20,24.0,26.0
2015-12-08 21:00:00,24,12,8,21,25.0,24.0
2015-12-08 22:00:00,23,12,8,22,24.0,25.0
2015-12-08 23:00:00,21,12,8,23,23.0,24.0
2015-12-09 00:00:00,21,12,9,0,21.0,23.0
2015-12-09 01:00:00,20,12,9,1,21.0,21.0
2015-12-09 02:00:00,18,12,9,2,20.0,21.0
2015-12-09 03:00:00,15,12,9,3,18.0,20.0
2015-12-09 04:00:00,10,12,9,4,15.0,18.0
2015-12-09 05:00:00,11,12,9,5,10.0,15.0
2015-12-09 06:00:00,13,12,9,6,11.0,10.0
2015-12-09 07:00:00,13,12,9,7,13.0,11.0
2015-12-09 08:00:00,14,12,9,8,13.0,13.0
2015-12-09 09:00:00,18,12,9,9,14.0,13.0
2015-12-09 10:00:00,20,12,9,10,18.0,14.0
2015-12-09 11:00:00,26,12,9,11,20.0,18.0
2015-12-09 12:00:00,25,12,9,12,26.0,20.0
2015-12-09 13:00:00,39,12,9,13,25.0,26.0
2015-12-09 14:00:00,36,12,9,14,39.0,25.0
2015-12-09 15:00:00,33,12,9,15,36.0,39.0
2015-12-09 16:00:00,26,12,9,16,33.0,36.0
2015-12-09 17:00:00,25,12,9,17,26.0,33.0
2015-12-09 18:00:00,27,12,9,18,25.0,26.0
2015-12-09 19:00:00,27,12,9,19,27.0,25.0
2015-12-09 20:00:00,29,12,9,20,27.0,27.0
2015-12-09 21:00:00,27,12,9,21,29.0,27.0
2015-12-09 22:00:00,28,12,9,22,27.0,29.0
2015-12-09 23:00:00,26,12,9,23,28.0,27.0
2015-12-10 00:00:00,20,12,10,0,26.0,28.0
2015-12-10 01:00:00,14,12,10,1,20.0,26.0
2015-12-10 02:00:00,14,12,10,2,14.0,20.0
2015-12-10 03:00:00,17,12,10,3,14.0,14.0
2015-12-10 04:00:00,11,12,10,4,17.0,14.0
2015-12-10 05:00:00,12,12,10,5,11.0,17.0
2015-12-10 06:00:00,12,12,10,6,12.0,11.0
2015-12-10 07:00:00,14,12,10,7,12.0,12.0
2015-12-10 08:00:00,14,12,10,8,14.0,12.0
2015-12-10 09:00:00,19,12,10,9,14.0,14.0
2015-12-10 10:00:00,28,12,10,10,19.0,14.0
2015-12-10 11:00:00,26,12,10,11,28.0,19.0
2015-12-10 12:00:00,31,12,10,12,26.0,28.0
2015-12-10 13:00:00,23,12,10,13,31.0,26.0
2015-12-10 14:00:00,24,12,10,14,23.0,31.0
2015-12-10 15:00:00,28,12,10,15,24.0,23.0
2015-12-10 16:00:00,26,12,10,16,28.0,24.0
2015-12-10 17:00:00,26,12,10,17,26.0,28.0
2015-12-10 18:00:00,27,12,10,18,26.0,26.0
2015-12-10 19:00:00,22,12,10,19,27.0,26.0
2015-12-10 20:00:00,25,12,10,20,22.0,27.0
2015-12-10 21:00:00,24,12,10,21,25.0,22.0
2015-12-10 22:00:00,23,12,10,22,24.0,25.0
2015-12-10 23:00:00,22,12,10,23,23.0,24.0
2015-12-11 00:00:00,17,12,11,0,22.0,23.0
2015-12-11 01:00:00,19,12,11,1,17.0,22.0
2015-12-11 02:00:00,16,12,11,2,19.0,17.0
